address,city,floor,price,rooms,sq,year,price_per_sq
Bemowo,Warszawa,0.0,799000.0,3.0,66.66,2020.0,11986.198619861989
Żoliborz,Warszawa,4.0,487000.0,2.0,41.0,1970.0,11878.048780487805
Włochy,Warszawa,1.0,658000.0,3.0,53.1,2021.0,12391.71374764595
Wola,Warszawa,10.0,650000.0,3.0,57.2,1972.0,11363.636363636364
Śródmieście,Warszawa,1.0,330000.0,1.0,21.64,1956.0,15249.537892791128
Ochota,Warszawa,0.0,323750.0,1.0,25.9,1966.0,12500.0
Bemowo,Warszawa,2.0,517500.0,3.0,59.0,2022.0,8771.186440677966
Wola,Warszawa,3.0,550000.0,2.0,39.0,2016.0,14102.564102564103
Ochota,Warszawa,7.0,2286000.0,4.0,138.92,2020.0,16455.51396487187
Wola,Warszawa,10.0,1622000.0,4.0,114.1,2020.0,14215.600350569675
Wola,Warszawa,3.0,1030000.0,4.0,80.02,1998.0,12871.78205448638
Białołęka,Warszawa,2.0,490000.0,3.0,57.0,2013.0,8596.491228070176
Mokotów,Warszawa,6.0,1990000.0,4.0,157.67,2019.0,12621.297646984209
Praga-Południe,Warszawa,3.0,1250000.0,5.0,144.0,1999.0,8680.555555555555
Ochota,Warszawa,4.0,310800.0,1.0,25.9,2012.0,12000.0
Ursus,Warszawa,7.0,599999.0,3.0,62.0,2018.0,9677.40322580645
Mokotów,Warszawa,8.0,389999.0,1.0,28.0,2021.0,13928.535714285714
Białołęka,Warszawa,1.0,504000.0,3.0,64.8,2021.0,7777.777777777778
Praga-Południe,Warszawa,3.0,607807.31,3.0,59.59,2020.0,10199.820607484478
Ursynów,Warszawa,2.0,565000.0,2.0,45.0,2020.0,12555.555555555557
Targówek,Warszawa,10.0,330000.0,2.0,38.0,1971.0,8684.21052631579
Ursus,Warszawa,2.0,385000.0,2.0,43.0,2022.0,8953.488372093023
Praga-Południe,Warszawa,3.0,1047750.0,4.0,95.25,2021.0,11000.0
Bielany,Warszawa,3.0,490000.0,2.0,49.0,1970.0,10000.0
Wola,Warszawa,7.0,1027440.0,4.0,85.62,2021.0,12000.0
Praga-Południe,Warszawa,1.0,849000.0,4.0,84.0,1986.0,10107.142857142857
Mokotów,Warszawa,2.0,455000.0,2.0,36.3,1970.0,12534.43526170799
Bemowo,Warszawa,0.0,879000.0,3.0,72.0,2010.0,12208.333333333334
Praga-Północ,Warszawa,3.0,290000.0,1.0,20.0,1970.0,14500.0
Ursus,Warszawa,1.0,465000.0,2.0,55.59,2022.0,8364.81381543443
Ochota,Warszawa,4.0,319000.0,1.0,23.0,1966.0,13869.565217391304
Białołęka,Warszawa,1.0,460000.0,3.0,57.55,2010.0,7993.049522154649
Mokotów,Warszawa,1.0,1170000.0,2.0,81.2,2018.0,14408.866995073891
Wola,Warszawa,3.0,545000.0,1.0,48.2,1964.0,11307.053941908713
Żoliborz,Warszawa,1.0,655000.0,3.0,59.54,1986.0,11001.007725898557
Mokotów,Warszawa,3.0,1999000.0,4.0,163.0,2010.0,12263.803680981597
Targówek,Warszawa,6.0,550598.8,3.0,62.04,2022.0,8874.900064474534
Białołęka,Warszawa,4.0,450938.0,3.0,50.16,2020.0,8989.992025518342
Żoliborz,Warszawa,7.0,575000.0,2.0,49.0,1980.0,11734.69387755102
Ursynów,Warszawa,10.0,719000.0,3.0,50.0,2008.0,14380.0
Wola,Warszawa,8.0,1280000.0,4.0,83.0,2017.0,15421.686746987953
Bielany,Warszawa,5.0,676300.0,2.0,52.89,2021.0,12786.916241255436
Praga-Południe,Warszawa,3.0,720000.0,4.0,86.84,1990.0,8291.110087517272
Mokotów,Warszawa,4.0,766900.0,3.0,64.0,2019.0,11982.8125
Ursynów,Warszawa,3.0,1077700.0,2.0,82.9,2021.0,13000.0
Wola,Warszawa,10.0,714000.0,3.0,52.5,2021.0,13600.0
Wola,Warszawa,2.0,575000.0,3.0,47.6,1955.0,12079.83193277311
Żoliborz,Warszawa,6.0,505000.0,3.0,48.0,1972.0,10520.833333333334
Praga-Północ,Warszawa,4.0,598000.0,1.0,40.96,2018.0,14599.609375
Targówek,Warszawa,5.0,480000.0,2.0,50.7,1988.0,9467.455621301777
Białołęka,Warszawa,2.0,297634.0,2.0,36.44,2020.0,8167.782656421516
Włochy,Warszawa,4.0,438521.1,3.0,48.99,2020.0,8951.236987140232
Żoliborz,Warszawa,5.0,959000.0,3.0,68.56,2020.0,13987.747957993
Mokotów,Warszawa,1.0,696000.0,3.0,63.0,1992.0,11047.619047619048
Mokotów,Warszawa,5.0,649000.0,2.0,56.7,1948.0,11446.20811287478
Wola,Warszawa,8.0,670000.0,2.0,50.0,2012.0,13400.0
Bemowo,Warszawa,0.0,649000.0,2.0,58.7,2002.0,11056.218057921637
Bemowo,Warszawa,8.0,335000.0,1.0,28.3,1974.0,11837.455830388692
Ochota,Warszawa,3.0,409000.0,2.0,36.0,1976.0,11361.111111111111
Ursynów,Warszawa,0.0,829000.0,3.0,67.2,2018.0,12336.309523809525
Wilanów,Warszawa,3.0,720000.0,2.0,53.9,2012.0,13358.070500927644
Ochota,Warszawa,1.0,1199997.0,4.0,95.0,2020.0,12631.547368421052
Ursynów,Warszawa,3.0,639000.0,2.0,80.0,1988.0,7987.5
Wawer,Warszawa,1.0,378810.0,2.0,42.09,2022.0,9000.0
Wola,Warszawa,7.0,409000.0,1.0,25.16,2020.0,16255.961844197138
Bemowo,Warszawa,8.0,685000.0,2.0,65.7,2000.0,10426.179604261795
Mokotów,Warszawa,3.0,883475.93,3.0,77.9,2022.0,11341.154428754811
Śródmieście,Warszawa,6.0,1280000.0,3.0,79.47,1952.0,16106.706933434
Mokotów,Warszawa,0.0,465000.0,2.0,37.0,1939.0,12567.567567567568
Mokotów,Warszawa,2.0,529000.0,2.0,53.0,2000.0,9981.132075471698
Mokotów,Warszawa,3.0,444500.0,1.0,30.07,2022.0,14782.174925174591
Wola,Warszawa,8.0,785000.0,2.0,53.0,2003.0,14811.32075471698
Żoliborz,Warszawa,7.0,575000.0,2.0,49.0,1980.0,11734.69387755102
Wilanów,Warszawa,3.0,870000.0,3.0,68.0,2017.0,12794.117647058823
Włochy,Warszawa,2.0,879000.0,3.0,67.1,2013.0,13099.85096870343
Bielany,Warszawa,0.0,410000.0,3.0,48.0,1967.0,8541.666666666666
Bielany,Warszawa,3.0,614000.0,3.0,54.8,1978.0,11204.379562043796
Włochy,Warszawa,1.0,397000.0,2.0,46.86,2020.0,8472.044387537346
Praga-Południe,Warszawa,6.0,672000.0,4.0,68.0,1990.0,9882.35294117647
Mokotów,Warszawa,7.0,449000.0,2.0,32.0,1980.0,14031.25
Targówek,Warszawa,8.0,399000.0,2.0,38.0,1975.0,10500.0
Ochota,Warszawa,1.0,1350000.0,5.0,118.23,2001.0,11418.421720375538
Wilanów,Warszawa,3.0,670000.0,2.0,41.0,2017.0,16341.463414634149
Białołęka,Warszawa,3.0,549000.0,3.0,64.0,2002.0,8578.125
Białołęka,Warszawa,4.0,420000.0,2.0,43.15,2012.0,9733.487833140209
Żoliborz,Warszawa,5.0,850000.0,2.0,52.8,2013.0,16098.48484848485
Praga-Południe,Warszawa,5.0,615200.0,3.0,60.9,2020.0,10101.806239737274
Wola,Warszawa,3.0,660000.0,2.0,43.0,2019.0,15348.837209302326
Praga-Południe,Warszawa,4.0,511700.0,2.0,45.73,2021.0,11189.591078066916
Bemowo,Warszawa,1.0,685000.0,3.0,71.0,2005.0,9647.887323943662
Praga-Północ,Warszawa,3.0,658696.0,2.0,54.8,2022.0,12020.0
Bemowo,Warszawa,1.0,505000.0,2.0,51.0,1978.0,9901.960784313726
Bemowo,Warszawa,2.0,1135000.0,3.0,94.78,2000.0,11975.10023211648
Bielany,Warszawa,3.0,1501971.0,3.0,99.14,2022.0,15150.0
Bemowo,Warszawa,2.0,539000.0,2.0,45.17,2003.0,11932.698693823331
Ursus,Warszawa,4.0,395000.0,2.0,45.0,2001.0,8777.777777777777
Mokotów,Warszawa,1.0,409000.0,2.0,33.0,2021.0,12393.939393939394
Mokotów,Warszawa,0.0,590000.0,3.0,58.0,1970.0,10172.413793103447
Wawer,Warszawa,1.0,599444.0,3.0,56.6,2020.0,10590.883392226147
Bemowo,Warszawa,3.0,595000.0,2.0,49.0,2002.0,12142.857142857143
Ursynów,Warszawa,7.0,480000.0,2.0,37.0,2008.0,12972.972972972972
Praga-Południe,Warszawa,0.0,499000.0,2.0,46.0,1963.0,10847.826086956522
Bielany,Warszawa,8.0,480000.0,2.0,41.5,1973.0,11566.265060240965
Praga-Południe,Warszawa,5.0,633420.0,3.0,70.15,2022.0,9029.50819672131
Żoliborz,Warszawa,2.0,510000.0,2.0,42.0,1971.0,12142.857142857143
Ursus,Warszawa,2.0,417000.0,2.0,48.0,1997.0,8687.5
Ursus,Warszawa,3.0,420000.0,1.0,38.4,2000.0,10937.5
Wola,Warszawa,6.0,669000.0,3.0,59.62,2020.0,11221.066756122107
Wola,Warszawa,3.0,487000.0,2.0,38.0,2021.0,12815.78947368421
Białołęka,Warszawa,0.0,469999.0,2.0,51.0,2019.0,9215.666666666666
Mokotów,Warszawa,1.0,1390000.0,3.0,84.0,2019.0,16547.619047619046
Praga-Południe,Warszawa,1.0,420000.0,2.0,47.3,1979.0,8879.492600422833
Bemowo,Warszawa,3.0,950000.0,4.0,121.0,1995.0,7851.239669421488
Mokotów,Warszawa,7.0,708685.0,3.0,64.3,2022.0,11021.539657853811
Ursus,Warszawa,1.0,480000.0,2.0,45.0,2011.0,10666.666666666666
Mokotów,Warszawa,8.0,896676.0,3.0,66.0,2022.0,13586.0
Mokotów,Warszawa,0.0,929000.0,4.0,80.0,2021.0,11612.5
Białołęka,Warszawa,1.0,505057.0,3.0,62.74,2021.0,8050.0
Mokotów,Warszawa,3.0,599000.0,2.0,51.0,2000.0,11745.098039215687
Mokotów,Warszawa,5.0,980100.0,3.0,78.75,2022.0,12445.714285714286
Praga-Południe,Warszawa,3.0,648000.0,3.0,62.0,1978.0,10451.612903225809
Bemowo,Warszawa,2.0,715000.0,3.0,67.2,1990.0,10639.880952380952
Wola,Warszawa,6.0,568596.0,2.0,47.58,2021.0,11950.31525851198
Ursynów,Warszawa,1.0,1170944.0,4.0,91.48,2021.0,12800.0
Żoliborz,Warszawa,4.0,349000.0,1.0,27.0,1971.0,12925.925925925923
Praga-Północ,Warszawa,2.0,293000.0,1.0,20.1,1959.0,14577.114427860695
Białołęka,Warszawa,2.0,380000.0,2.0,41.49,2019.0,9158.8334538443
Białołęka,Warszawa,9.0,360000.0,2.0,44.2,2003.0,8144.796380090497
Praga-Południe,Warszawa,3.0,517000.0,3.0,58.0,2022.0,8913.793103448275
Ursynów,Warszawa,4.0,655000.0,3.0,68.0,2020.0,9632.35294117647
Targówek,Warszawa,1.0,512000.0,3.0,57.0,1977.0,8982.456140350878
Rembertów,Warszawa,1.0,527000.0,3.0,53.85,2016.0,9786.44382544104
Białołęka,Warszawa,3.0,470000.0,2.0,48.0,2014.0,9791.666666666666
Wola,Warszawa,2.0,734264.0,3.0,69.89,2021.0,10505.995135212475
Śródmieście,Warszawa,1.0,2750000.0,5.0,169.4,1930.0,16233.766233766231
Bielany,Warszawa,1.0,520000.0,2.0,42.5,1964.0,12235.29411764706
Wola,Warszawa,4.0,479000.0,2.0,38.0,1964.0,12605.263157894737
Ursynów,Warszawa,3.0,1690000.0,5.0,196.0,1995.0,8622.448979591836
Bemowo,Warszawa,9.0,612000.0,3.0,67.0,1991.0,9134.328358208955
Bielany,Warszawa,5.0,330000.0,1.0,26.0,1974.0,12692.307692307691
Żoliborz,Warszawa,4.0,500000.0,2.0,43.0,1970.0,11627.906976744183
Mokotów,Warszawa,2.0,365000.0,1.0,31.0,1952.0,11774.193548387097
Wola,Warszawa,1.0,635000.0,2.0,55.25,1936.0,11493.212669683258
Wola,Warszawa,4.0,995000.0,3.0,83.06,2009.0,11979.292078015891
Praga-Południe,Warszawa,3.0,549900.0,2.0,52.0,1955.0,10575.0
Praga-Południe,Warszawa,10.0,779000.0,3.0,75.0,2008.0,10386.666666666666
Ursus,Warszawa,3.0,399000.0,2.0,42.1,2021.0,9477.434679334916
Wilanów,Warszawa,2.0,920149.5,4.0,102.81,2022.0,8950.0
Praga-Południe,Warszawa,3.0,416160.0,2.0,46.24,2022.0,9000.0
Śródmieście,Warszawa,5.0,529000.0,3.0,45.56,1970.0,11611.062335381914
Mokotów,Warszawa,1.0,1599000.0,4.0,112.83,1937.0,14171.762829034831
Praga-Południe,Warszawa,10.0,777950.0,3.0,75.0,2007.0,10372.666666666666
Wola,Warszawa,5.0,649000.0,2.0,53.0,2013.0,12245.283018867924
Bielany,Warszawa,4.0,720000.0,3.0,60.0,2010.0,12000.0
Białołęka,Warszawa,2.0,298000.0,2.0,37.29,2020.0,7991.418610887637
Mokotów,Warszawa,9.0,639000.0,3.0,48.0,1965.0,13312.5
Wola,Warszawa,8.0,445000.0,2.0,37.1,1973.0,11994.609164420484
Bemowo,Warszawa,0.0,704000.0,3.0,62.0,2010.0,11354.83870967742
Mokotów,Warszawa,8.0,495000.0,3.0,46.2,1967.0,10714.285714285714
Żoliborz,Warszawa,3.0,910000.0,3.0,65.3,2014.0,13935.681470137826
Wola,Warszawa,4.0,350000.0,1.0,26.3,1966.0,13307.984790874523
Bemowo,Warszawa,4.0,603000.0,3.0,61.0,2022.0,9885.245901639344
Wilanów,Warszawa,4.0,1276800.0,4.0,84.0,2016.0,15200.0
Mokotów,Warszawa,2.0,749900.0,3.0,53.84,2017.0,13928.306092124812
Mokotów,Warszawa,4.0,851230.0,4.0,89.6,2021.0,9500.334821428572
Wola,Warszawa,2.0,790000.0,2.0,62.4,2008.0,12660.25641025641
Wola,Warszawa,6.0,477900.0,2.0,37.0,1985.0,12916.216216216217
Praga-Południe,Warszawa,1.0,516545.0,3.0,61.0,2022.0,8467.95081967213
Mokotów,Warszawa,6.0,799000.0,2.0,53.25,2020.0,15004.694835680752
Białołęka,Warszawa,0.0,325000.0,1.0,36.0,2009.0,9027.777777777776
Wola,Warszawa,2.0,550000.0,3.0,59.0,1970.0,9322.033898305084
Praga-Północ,Warszawa,3.0,546938.0,2.0,55.81,2005.0,9800.0
Wola,Warszawa,3.0,1150000.0,4.0,98.5,1997.0,11675.1269035533
Targówek,Warszawa,1.0,385000.0,2.0,45.5,1980.0,8461.538461538461
Praga-Południe,Warszawa,4.0,494000.0,2.0,44.75,2022.0,11039.106145251397
Praga-Południe,Warszawa,1.0,899640.0,4.0,110.4,2022.0,8148.91304347826
Ursus,Warszawa,1.0,400895.0,2.0,40.7,2021.0,9850.0
Żoliborz,Warszawa,7.0,549000.0,2.0,37.0,2014.0,14837.837837837838
Śródmieście,Warszawa,7.0,1180000.0,4.0,81.21,2002.0,14530.230267208472
Praga-Południe,Warszawa,7.0,640000.0,3.0,73.0,1987.0,8767.123287671233
Targówek,Warszawa,9.0,309000.0,1.0,30.0,1973.0,10300.0
Mokotów,Warszawa,0.0,720000.0,2.0,61.2,2000.0,11764.70588235294
Bielany,Warszawa,2.0,469000.0,2.0,48.1,1970.0,9750.51975051975
Praga-Południe,Warszawa,4.0,387794.0,2.0,41.68,2021.0,9304.07869481766
Wawer,Warszawa,1.0,600000.0,2.0,55.0,2016.0,10909.09090909091
Białołęka,Warszawa,0.0,525000.0,3.0,60.0,2006.0,8750.0
Wola,Warszawa,3.0,559000.0,2.0,39.0,1972.0,14333.333333333334
Ursynów,Warszawa,2.0,500000.0,2.0,45.9,2020.0,10893.246187363837
Bielany,Warszawa,2.0,630100.0,2.0,56.95,2021.0,11064.091308165056
Wola,Warszawa,0.0,735000.0,3.0,52.11,2021.0,14104.778353483016
Wawer,Warszawa,2.0,409000.0,2.0,46.2,1985.0,8852.813852813852
Ursus,Warszawa,2.0,388000.0,2.0,44.8,2022.0,8660.714285714286
Ursynów,Warszawa,5.0,515000.0,2.0,47.0,1982.0,10957.446808510638
Wola,Warszawa,10.0,419000.0,3.0,50.0,1975.0,8380.0
Wilanów,Warszawa,2.0,2750000.0,4.0,181.0,2002.0,15193.370165745857
Wola,Warszawa,5.0,780000.0,3.0,54.5,1964.0,14311.926605504586
Bemowo,Warszawa,5.0,440000.0,2.0,50.5,1984.0,8712.871287128713
Wola,Warszawa,8.0,470990.0,1.0,38.6,2022.0,12201.81347150259
Praga-Północ,Warszawa,0.0,255000.0,2.0,31.5,1920.0,8095.238095238095
Wawer,Warszawa,5.0,407498.0,2.0,44.78,2022.0,9100.0
Mokotów,Warszawa,3.0,1325000.0,3.0,89.86,2006.0,14745.159136434451
Wola,Warszawa,1.0,568000.0,2.0,38.0,1968.0,14947.368421052632
Włochy,Warszawa,4.0,564500.0,2.0,63.5,2020.0,8889.763779527559
Mokotów,Warszawa,7.0,390000.0,1.0,31.0,1973.0,12580.645161290322
Targówek,Warszawa,2.0,469000.0,3.0,53.4,1975.0,8782.771535580525
Śródmieście,Warszawa,1.0,780000.0,3.0,59.6,1952.0,13087.24832214765
Wola,Warszawa,7.0,719000.0,5.0,66.0,2000.0,10893.939393939394
Wola,Warszawa,5.0,695000.0,3.0,64.2,1963.0,10825.545171339563
Praga-Południe,Warszawa,0.0,720000.0,4.0,78.9,1978.0,9125.475285171102
Wola,Warszawa,1.0,786550.0,3.0,62.66,2021.0,12552.665177146506
Bemowo,Warszawa,2.0,429000.0,2.0,41.18,2021.0,10417.678484701311
Mokotów,Warszawa,0.0,345000.0,1.0,30.0,1973.0,11500.0
Mokotów,Warszawa,8.0,499000.0,2.0,42.0,1979.0,11880.952380952382
Wawer,Warszawa,1.0,569600.0,3.0,71.2,1970.0,8000.0
Wilanów,Warszawa,1.0,648480.0,2.0,52.7,2013.0,12305.123339658445
Wilanów,Warszawa,2.0,810500.0,4.0,91.1,2021.0,8896.81668496158
Ochota,Warszawa,2.0,430000.0,1.0,34.5,2004.0,12463.768115942028
Mokotów,Warszawa,1.0,750000.0,3.0,63.0,2018.0,11904.761904761905
Białołęka,Warszawa,8.0,475127.0,3.0,57.9,2020.0,8205.993091537133
Bielany,Warszawa,3.0,457000.0,3.0,50.0,1969.0,9140.0
Praga-Południe,Warszawa,10.0,585000.0,3.0,62.0,1976.0,9435.483870967742
Wola,Warszawa,7.0,435000.0,1.0,30.19,2018.0,14408.744617422986
Bemowo,Warszawa,6.0,1600000.0,6.0,124.0,2011.0,12903.225806451614
Bielany,Warszawa,1.0,715000.0,2.0,64.0,2006.0,11171.875
Bemowo,Warszawa,10.0,565000.0,3.0,59.7,1984.0,9463.986599664991
Białołęka,Warszawa,2.0,459999.0,2.0,47.37,2021.0,9710.76630778974
Praga-Południe,Warszawa,2.0,722480.0,4.0,79.01,2020.0,9144.15896721934
Wola,Warszawa,4.0,780000.0,3.0,55.72,2016.0,13998.56424982053
Mokotów,Warszawa,2.0,849000.0,4.0,86.0,2021.0,9872.093023255817
Ochota,Warszawa,1.0,1550000.0,3.0,103.5,1938.0,14975.84541062802
Praga-Południe,Warszawa,6.0,607048.0,2.0,45.16,2022.0,13442.161204605847
Mokotów,Warszawa,6.0,485000.0,2.0,37.0,2021.0,13108.108108108108
Mokotów,Warszawa,3.0,696326.0,3.0,69.0,2022.0,10091.68115942029
Wola,Warszawa,1.0,545000.0,3.0,48.2,1964.0,11307.053941908713
Bielany,Warszawa,6.0,485000.0,2.0,35.0,2019.0,13857.142857142857
Ursynów,Warszawa,9.0,640000.0,2.0,58.2,2000.0,10996.56357388316
Żoliborz,Warszawa,6.0,320000.0,1.0,25.0,1970.0,12800.0
Ursynów,Warszawa,0.0,632000.0,3.0,52.8,2020.0,11969.69696969697
Wola,Warszawa,4.0,300000.0,1.0,24.5,1966.0,12244.897959183674
Ursus,Warszawa,2.0,355000.0,2.0,37.08,1955.0,9573.894282632147
Białołęka,Warszawa,6.0,590000.0,3.0,58.2,2013.0,10137.45704467354
Mokotów,Warszawa,7.0,520000.0,1.0,43.0,1970.0,12093.023255813954
Ochota,Warszawa,3.0,840000.0,5.0,72.98,2001.0,11510.002740476844
Ochota,Warszawa,4.0,1120000.0,4.0,86.04,2002.0,13017.20130172013
Mokotów,Warszawa,8.0,831800.0,3.0,61.46,2022.0,13534.005857468272
Śródmieście,Warszawa,3.0,542000.0,2.0,34.0,1962.0,15941.176470588236
Wilanów,Warszawa,4.0,930000.0,3.0,86.8,2009.0,10714.285714285714
Mokotów,Warszawa,3.0,661500.0,3.0,63.0,1992.0,10500.0
Mokotów,Warszawa,4.0,510000.0,2.0,39.0,2019.0,13076.923076923076
Śródmieście,Warszawa,0.0,434000.0,1.0,29.0,1950.0,14965.51724137931
Białołęka,Warszawa,1.0,429000.0,2.0,46.7,2020.0,9186.295503211992
Wola,Warszawa,7.0,1110000.0,3.0,100.0,2010.0,11100.0
Ochota,Warszawa,1.0,480000.0,2.0,36.0,1969.0,13333.333333333334
Bielany,Warszawa,4.0,498000.0,3.0,51.0,1971.0,9764.70588235294
Białołęka,Warszawa,3.0,547000.0,3.0,53.9,2013.0,10148.423005565865
Mokotów,Warszawa,6.0,415000.0,2.0,37.5,1962.0,11066.666666666666
Wola,Warszawa,1.0,569000.0,2.0,52.0,2020.0,10942.307692307691
Białołęka,Warszawa,1.0,419000.0,2.0,43.5,1999.0,9632.183908045978
Mokotów,Warszawa,4.0,539000.0,4.0,63.0,1975.0,8555.555555555555
Wola,Warszawa,4.0,429000.0,1.0,30.7,1950.0,13973.941368078176
Targówek,Warszawa,1.0,399000.0,2.0,45.5,1980.0,8769.23076923077
Mokotów,Warszawa,4.0,615000.0,4.0,73.0,1970.0,8424.657534246575
Bemowo,Warszawa,2.0,362775.0,1.0,34.55,2012.0,10500.0
Ochota,Warszawa,0.0,323750.0,2.0,25.9,1962.0,12500.0
Mokotów,Warszawa,0.0,320000.0,1.0,23.0,1961.0,13913.04347826087
Praga-Południe,Warszawa,1.0,495000.0,2.0,48.0,1957.0,10312.5
Wola,Warszawa,1.0,399000.0,1.0,24.0,2017.0,16625.0
Wawer,Warszawa,6.0,329000.0,2.0,34.02,1973.0,9670.781893004114
Ursus,Warszawa,6.0,799000.0,3.0,96.0,2008.0,8322.916666666666
Wola,Warszawa,1.0,650000.0,2.0,51.5,1920.0,12621.359223300971
Targówek,Warszawa,0.0,649456.0,3.0,66.01,2020.0,9838.751704287228
Mokotów,Warszawa,4.0,692700.0,2.0,49.72,2022.0,13932.019308125504
Wilanów,Warszawa,4.0,1150000.0,3.0,74.5,2015.0,15436.241610738254
Włochy,Warszawa,7.0,870000.0,3.0,73.0,2013.0,11917.80821917808
Żoliborz,Warszawa,7.0,575000.0,2.0,49.0,1980.0,11734.69387755102
Bemowo,Warszawa,4.0,679000.0,2.0,58.53,2007.0,11600.888433282078
Ursynów,Warszawa,4.0,660000.0,3.0,63.2,1980.0,10443.037974683544
Ursynów,Warszawa,3.0,468000.0,2.0,32.28,2005.0,14498.14126394052
Śródmieście,Warszawa,5.0,739000.0,2.0,52.4,1954.0,14103.053435114503
Wola,Warszawa,10.0,1650000.0,4.0,160.0,2000.0,10312.5
Wilanów,Warszawa,10.0,2200000.0,4.0,178.0,2002.0,12359.550561797752
Bielany,Warszawa,1.0,575000.0,3.0,57.8,1970.0,9948.09688581315
Mokotów,Warszawa,2.0,509900.0,2.0,39.0,2021.0,13074.358974358976
Wola,Warszawa,6.0,530000.0,2.0,44.0,2020.0,12045.454545454546
Wola,Warszawa,4.0,1199000.0,3.0,75.0,2020.0,15986.666666666666
Śródmieście,Warszawa,10.0,315000.0,1.0,20.0,2021.0,15750.0
Praga-Południe,Warszawa,3.0,591300.0,4.0,73.0,1990.0,8100.0
Targówek,Warszawa,8.0,310000.0,2.0,33.0,1975.0,9393.939393939394
Praga-Południe,Warszawa,4.0,446144.0,2.0,47.5,2022.0,9392.505263157896
Mokotów,Warszawa,1.0,1390000.0,3.0,84.0,2019.0,16547.619047619046
Mokotów,Warszawa,10.0,403813.0,1.0,27.5,2021.0,14684.10909090909
Wola,Warszawa,0.0,530000.0,3.0,46.74,1966.0,11339.323919554983
Praga-Południe,Warszawa,5.0,440000.0,2.0,39.0,2003.0,11282.05128205128
Białołęka,Warszawa,1.0,382000.0,2.0,47.83,2020.0,7986.6192766046415
Praga-Południe,Warszawa,3.0,459000.0,2.0,53.0,1993.0,8660.377358490567
Śródmieście,Warszawa,5.0,390000.0,1.0,36.0,2021.0,10833.333333333334
Bemowo,Warszawa,8.0,1280000.0,4.0,83.0,2020.0,15421.686746987953
Praga-Południe,Warszawa,5.0,589056.0,3.0,55.71,2022.0,10573.613354873452
Wola,Warszawa,7.0,680000.0,3.0,80.0,1956.0,8500.0
Praga-Północ,Warszawa,0.0,1010000.0,3.0,70.0,2020.0,14428.57142857143
Targówek,Warszawa,7.0,375000.0,2.0,38.0,1973.0,9868.421052631578
Bemowo,Warszawa,4.0,588000.0,3.0,61.0,2021.0,9639.344262295082
Bemowo,Warszawa,6.0,994000.0,4.0,104.0,2020.0,9557.692307692309
Praga-Południe,Warszawa,0.0,468208.0,2.0,44.42,2022.0,10540.47726249437
Bielany,Warszawa,5.0,714100.0,2.0,56.95,2021.0,12539.069359086918
Śródmieście,Warszawa,4.0,455000.0,1.0,28.65,1956.0,15881.32635253054
Żoliborz,Warszawa,1.0,675000.0,2.0,54.55,1934.0,12373.96883593034
Mokotów,Warszawa,2.0,799900.0,3.0,62.0,2015.0,12901.612903225809
Ursynów,Warszawa,0.0,586600.0,4.0,58.66,2000.0,10000.0
Mokotów,Warszawa,10.0,829000.0,4.0,67.0,1975.0,12373.134328358208
Mokotów,Warszawa,1.0,1302300.0,4.0,93.29,2021.0,13959.69557294458
Śródmieście,Warszawa,4.0,734900.0,2.0,49.0,1965.0,14997.959183673467
Praga-Południe,Warszawa,3.0,539000.0,1.0,36.0,2020.0,14972.222222222224
Ochota,Warszawa,7.0,2287000.0,4.0,138.0,2020.0,16572.463768115944
Białołęka,Warszawa,0.0,380700.0,2.0,48.48,2022.0,7852.722772277229
Mokotów,Warszawa,4.0,425000.0,2.0,37.0,1969.0,11486.486486486489
Wola,Warszawa,6.0,1016807.0,4.0,98.7,2021.0,10301.995947315096
Wola,Warszawa,5.0,570000.0,2.0,45.0,2021.0,12666.666666666666
Wola,Warszawa,5.0,710000.0,3.0,68.0,1992.0,10441.176470588236
Bemowo,Warszawa,10.0,349000.0,1.0,26.9,1980.0,12973.977695167288
Praga-Południe,Warszawa,5.0,525000.0,2.0,45.58,2021.0,11518.209741114524
Włochy,Warszawa,3.0,347514.0,1.0,34.07,1936.0,10200.0
Włochy,Warszawa,3.0,825500.0,3.0,67.0,2015.0,12320.89552238806
Ursus,Warszawa,6.0,492375.6,3.0,55.92,2021.0,8805.0
Bielany,Warszawa,1.0,520000.0,2.0,42.0,1964.0,12380.952380952382
Mokotów,Warszawa,0.0,740000.0,2.0,53.0,2000.0,13962.264150943396
Wilanów,Warszawa,2.0,731216.0,3.0,79.48,2022.0,9200.0
Wola,Warszawa,10.0,1248000.0,3.0,97.0,2021.0,12865.9793814433
Praga-Południe,Warszawa,1.0,495515.3,3.0,51.67,2021.0,9590.0
Śródmieście,Warszawa,6.0,337000.0,1.0,26.0,1990.0,12961.53846153846
Wilanów,Warszawa,0.0,1022000.0,3.0,82.0,2006.0,12463.414634146342
Mokotów,Warszawa,1.0,999000.0,3.0,74.8,2004.0,13355.614973262032
Włochy,Warszawa,4.0,1150001.0,4.0,141.1,2004.0,8150.255138199858
Żoliborz,Warszawa,3.0,708000.0,3.0,59.0,2008.0,12000.0
Mokotów,Warszawa,9.0,895350.0,4.0,73.26,2021.0,12221.53972153972
Bemowo,Warszawa,1.0,649000.0,2.0,60.98,2005.0,10642.83371597245
Bemowo,Warszawa,2.0,639000.0,2.0,53.15,1996.0,12022.577610536218
